개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3010000,3010000-102-2001-13584,20010402,,3,폐업,2,폐업,20040329,,,,02 7719306,36.46,100080,서울특별시 중구 북창동 123-0번지 ,,,쥴리아나,2003/02/24 0:00,I,2018/08/31 23:59,룸살롱,197952.6918,451017.5055,룸살롱,,,기타,기타,상수도전용,,,,,,,,,N,36.46,,,
3010000,3010000-102-2001-13663,20010509,,3,폐업,2,폐업,20181130,,,,222356650,135.37,100871,서울특별시 중구 황학동 2478-0번지 지하1층 ,"서울특별시 중구 퇴계로 459 (황학동,지하1층)",4575,샴푸,2018/11/30 14:22,U,2018/12/02 2:40,룸살롱,201947.0843,451473.9642,룸살롱,,,,,,,,,,,,,,N,135.37,,,
3010000,3010000-102-2000-13205,20001014,,3,폐업,2,폐업,20040622,,,,222722840,134.7,100300,서울특별시 중구 초동 21-2번지 ,,,궁전가요주점,2004/03/04 0:00,I,2018/08/31 23:59,룸살롱,199226.8476,451398.6012,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,134.7,,,
3010000,3010000-102-2000-13214,20001101,,3,폐업,2,폐업,20050830,,,,02 7788528,212.73,100080,서울특별시 중구 북창동 12-1번지 ,,,시카고,2002/11/21 0:00,I,2018/08/31 23:59,룸살롱,198018.6799,451207.7298,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,212.73,,,
3010000,3010000-102-2000-13215,20001101,,3,폐업,2,폐업,20040427,,,,02 7522371,105.6,100094,서울특별시 중구 남대문로4가 20-60번지 ,,,라이트,2000/11/01 0:00,I,2018/08/31 23:59,룸살롱,197846.4479,450872.5889,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,105.6,,,
3010000,3010000-102-2000-13216,20001106,,3,폐업,2,폐업,20110523,,,,02 7790102,123.45,100210,서울특별시 중구 수하동 40-2번지 ,,,보물성,2008/07/28 14:45,I,2018/08/31 23:59,룸살롱,198537.6344,451684.5041,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,123.45,,,
3010000,3010000-102-2000-12926,20000628,,3,폐업,2,폐업,20020216,,,,02 7787001,367.49,100080,서울특별시 중구 북창동 125-0번지 외2 ,,,폭스,2002/02/06 0:00,I,2018/08/31 23:59,카바레,197979.2058,451026.554,카바레,0,0,기타,기타,상수도전용,,,,,,,,,N,367.49,,,
3010000,3010000-102-2000-12941,20000703,,3,폐업,2,폐업,20050510,,,,222730169,75.08,100411,서울특별시 중구 광희동1가 142-0번지 ,,,자이안트,2004/05/17 0:00,I,2018/08/31 23:59,룸살롱,200498.4975,451494.7068,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,75.08,,,
3010000,3010000-102-2000-12950,20000705,,3,폐업,2,폐업,20100623,,,,02 7782845,72.9,100864,서울특별시 중구 태평로2가 69-6번지 ,,,채널,2010/05/10 17:19,I,2018/08/31 23:59,룸살롱,197885.4184,451144.2217,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,72.9,,,
3010000,3010000-102-2000-12958,20000706,,3,폐업,2,폐업,20110330,,,,222797532,48.94,100845,서울특별시 중구 을지로2가 148-1번지 ,,,무랑루즈,2011/04/05 14:57,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,48.94,,,
3010000,3010000-102-2000-12964,20000708,,3,폐업,2,폐업,20080103,,,,222659400,49.64,100851,서울특별시 중구 을지로6가 18-75번지 ,,,랑데뷰,2000/07/08 0:00,I,2018/08/31 23:59,룸살롱,200516.0924,451612.315,룸살롱,0,0,기타,기타,,,,,,,,,,N,49.64,,,
3010000,3010000-102-2000-12974,20000712,,3,폐업,2,폐업,20010206,,,,2,59.63,100180,서울특별시 중구 다동 58-1번지 ,,,일번지,2001/02/06 0:00,I,2018/08/31 23:59,룸살롱,198264.7839,451746.9218,룸살롱,0,0,기타,기타,,,,,,,,,,N,59.63,,,
3010000,3010000-102-2000-12980,20000713,,3,폐업,2,폐업,20060403,,,,02 7752300,49.1,100180,서울특별시 중구 다동 192-1번지 2호 ,,,라이브,2003/11/27 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,49.1,,,
3010000,3010000-102-2000-12989,20000724,,3,폐업,2,폐업,20050610,,,,2,131.73,100180,서울특별시 중구 다동 191-0번지 ,,,개선문,2005/02/28 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,131.73,,,
3010000,3010000-102-2000-12993,20000725,,3,폐업,2,폐업,20051208,,,,02 7775471,48.96,100180,서울특별시 중구 다동 190-0번지 ,,,하와이,2004/07/22 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,48.96,,,
3010000,3010000-102-2000-13103,20000828,,3,폐업,2,폐업,20010731,,,,02 7553109,86.4,100809,서울특별시 중구 명동2가 2-16번지 외2필지3층 ,,,고리야,2001/07/31 0:00,I,2018/08/31 23:59,비어(바)살롱,198674.6736,451271.2187,비어(바)살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,86.4,,,
3010000,3010000-102-2000-13105,20000829,,3,폐업,2,폐업,20100414,,,,02 3197666,144.13,100861,서울특별시 중구 충무로2가 62-9번지 ,,,아이앤유(I&you),2009/06/15 14:43,I,2018/08/31 23:59,룸살롱,198814.8844,451003.687,룸살롱,,,,,상수도전용,,,,,,,,,N,144.13,,,
3010000,3010000-102-2000-13121,20000904,,3,폐업,2,폐업,20030821,,,,02 7796645,55.15,100800,서울특별시 중구 남대문로5가 6-11번지 외1필지 ,,,또와,2002/01/28 0:00,I,2018/08/31 23:59,룸살롱,197544.2205,450668.7866,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,55.15,,,
3010000,3010000-102-2000-13140,20000914,,3,폐업,2,폐업,20071116,,,,02 7770347,166.83,100180,서울특별시 중구 다동 170-1번지 ,,,바나나,2006/08/02 0:00,I,2018/08/31 23:59,룸살롱,198178.212,451722.2396,룸살롱,0,0,,,상수도전용,,,,,,,,,N,166.83,,,
3010000,3010000-102-2000-13143,20000916,,3,폐업,2,폐업,20020506,,,,02 7538342,94.48,100080,서울특별시 중구 북창동 118-0번지 119-0 ,,,로마,2002/07/25 0:00,I,2018/08/31 23:59,룸살롱,197958.2625,451056.1464,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,94.48,,,
3010000,3010000-102-2000-13165,20000925,,3,폐업,2,폐업,20060511,,,,02 7574856,80.57,100080,서울특별시 중구 북창동 103-1번지 ,,,코리아나,2004/12/02 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,80.57,,,
3010000,3010000-102-2000-13185,20001002,,3,폐업,2,폐업,20020404,,,,02 7558006,85.21,100080,서울특별시 중구 북창동 94-18번지 ,,,포인트,2001/04/16 0:00,I,2018/08/31 23:59,룸살롱,198005.1977,451074.2549,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,85.21,,,
3010000,3010000-102-2000-12556,20000207,,3,폐업,2,폐업,20041117,,,,02 7768444,43.67,100080,서울특별시 중구 북창동 135-1번지 ,,,뉴월드,2003/08/29 0:00,I,2018/08/31 23:59,룸살롱,197953.6835,451012.7804,룸살롱,0,0,유흥업소밀집지역,우수,,,,,,,,,,N,43.67,,,
3010000,3010000-102-2000-12576,20000216,,3,폐업,2,폐업,20051129,,,,02 7552657,59.6,100080,서울특별시 중구 북창동 85번지 지상1-2층 ,,,빠삐용,2001/11/15 0:00,I,2018/08/31 23:59,룸살롱,198013.0793,451164.264,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,59.6,,,
3010000,3010000-102-2000-13220,20001109,,3,폐업,2,폐업,20100326,,,,02 7530590,79.81,100093,서울특별시 중구 남대문로3가 88-0번지 ,,,폭스룸,2010/03/18 18:01,I,2018/08/31 23:59,룸살롱,197987.7657,450996.805,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,79.81,,,
3010000,3010000-102-2000-13227,20001113,,3,폐업,2,폐업,20050830,,,,02 7770003,74.93,100080,서울특별시 중구 북창동 99-3번지 지상2-3층 ,,,여인도시,2005/05/17 0:00,I,2018/08/31 23:59,룸살롱,197947.6512,451086.9598,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,74.93,,,
3010000,3010000-102-2000-13230,20001116,,3,폐업,2,폐업,20060711,,,,222662151,82.32,100282,서울특별시 중구 인현동2가 73-1번지 ,,,미라보,2001/12/15 0:00,I,2018/08/31 23:59,룸살롱,199550.5063,451392.2197,룸살롱,2,3,기타,기타,상수도전용,,,,,,,,,N,82.32,,,
3010000,3010000-102-2000-13190,20001004,,3,폐업,2,폐업,20050502,,,,02 7557711,95,100080,서울특별시 중구 북창동 66-0번지 ,,,소주군 노래양,2004/11/29 0:00,I,2018/08/31 23:59,룸살롱,197967.2181,451154.2831,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,95,,,
3010000,3010000-102-2000-12585,20000217,,3,폐업,2,폐업,20050311,,,,02 7788898,42.39,100842,서울특별시 중구 을지로1가 46-2번지 ,,,서울,2004/01/20 0:00,I,2018/08/31 23:59,룸살롱,198156.646,451581.6009,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,42.39,,,
3010000,3010000-102-2000-13235,20001120,,3,폐업,2,폐업,20210416,,,,,89.91,100080,서울특별시 중구 북창동 3-1 성원빌딩지하1층 ,"서울특별시 중구 세종대로18길 28 (북창동,성원빌딩지하1층)",4526,모델라인,2021/04/16 11:24,U,2021/04/18 2:40,룸살롱,198040.5797,451264.6511,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,89.91,,,
3010000,3010000-102-2000-13341,20001211,,3,폐업,2,폐업,20170703,,,,222779644,81.74,100866,서울특별시 중구 필동1가 3-6번지 지하1층 ,서울특별시 중구 수표로2길 22 (필동1가),4554,잠수함,2017/07/03 10:55,I,2018/08/31 23:59,룸살롱,199215.9809,451084.357,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,81.74,,,
3010000,3010000-102-2000-13381,20001223,,3,폐업,2,폐업,20051222,,,,02 7712290,88.5,100180,서울특별시 중구 다동 128-0번지 ,,,워싱턴,2005/09/12 0:00,I,2018/08/31 23:59,룸살롱,198275.0016,451692.3252,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,88.5,,,
3010000,3010000-102-2000-12904,20000622,,3,폐업,2,폐업,20060403,,,,02 7577766,38.14,100180,"서울특별시 중구 다동 192-1번지 ,2호 ",,,술마시는토마토노래방,2005/06/01 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,,,,,,,,,,,,,,N,38.14,,,
3010000,3010000-102-2000-12601,20000221,,3,폐업,2,폐업,20000712,,,,02 7730626,55.25,100093,서울특별시 중구 남대문로3가 86-0번지 ,,,르네상스,2000/07/13 0:00,I,2018/08/31 23:59,룸살롱,197966.064,450990.3489,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,55.25,,,
3010000,3010000-102-2000-12609,20000223,,3,폐업,2,폐업,20010105,,,,02 7332274,63.28,100101,서울특별시 중구 태평로1가 31-20번지 28 ,,,쇼걸,2001/01/05 0:00,I,2018/08/31 23:59,룸살롱,198022.1303,451685.7215,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,63.28,,,
3010000,3010000-102-2000-12651,20000308,,3,폐업,2,폐업,20110330,,,,02 3583293,61.23,100180,서울특별시 중구 다동 185-1번지 2 ,,,캔디,2011/04/05 14:58,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,61.23,,,
3010000,3010000-102-2000-12656,20000309,,3,폐업,2,폐업,20110330,,,,222382240,135.23,100868,서울특별시 중구 황학동 73-1번지 ,,,털보,2011/04/05 14:26,I,2018/08/31 23:59,룸살롱,201637.8551,451945.7554,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,135.23,,,
3010000,3010000-102-2000-13384,20000311,,3,폐업,2,폐업,20041104,,,,,31.2,100080,서울특별시 중구 북창동 14-5번지 지상2층 ,,,로데오,2003/12/10 0:00,I,2018/08/31 23:59,룸살롱,198019.342,451266.0823,룸살롱,0,0,,,상수도전용,,,,,,,,,N,31.2,,,
3010000,3010000-102-2000-12666,20000314,,3,폐업,2,폐업,20080528,,,,02 7772451,190.16,100842,서울특별시 중구 을지로1가 32-0번지 ,,,아시나요노래방주점,2006/02/21 0:00,I,2018/08/31 23:59,룸살롱,198118.8801,451614.3629,룸살롱,0,0,,,,,,,,,,,,N,190.16,,,
3010000,3010000-102-2000-12669,20000315,,3,폐업,2,폐업,20060529,,,,02 7760705,109.32,100180,서울특별시 중구 다동 156-0번지 ,,,원타임,2004/08/27 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,109.32,,,
3010000,3010000-102-2000-12671,20000316,,3,폐업,2,폐업,20140602,,,,222737728,84.75,100015,서울특별시 중구 충무로5가 76-2번지 ,서울특별시 중구 퇴계로 238 (충무로5가),4624,다이애나,2011/02/28 11:34,I,2018/08/31 23:59,룸살롱,199768.5123,451071.023,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,84.75,,,
3010000,3010000-102-2000-12776,20000425,,3,폐업,2,폐업,20110503,,,,222652817,68.84,100281,서울특별시 중구 인현동1가 141-2번지 ,,,엔돌핀노래바,2011/05/03 16:54,I,2018/08/31 23:59,룸살롱,199336.0093,451201.8239,룸살롱,0,0,,,상수도전용,,,,,,,,,N,68.84,,,
3010000,3010000-102-2000-12778,20000426,,3,폐업,2,폐업,20201210,,,,27564682,82.2,100080,서울특별시 중구 북창동 136-0 ,서울특별시 중구 남대문로1길 2 (북창동),4526,비지니스,2020/12/10 9:07,U,2020/12/12 2:40,룸살롱,197959.7815,450999.0984,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,82.2,,,
3010000,3010000-102-2000-12787,20000429,,3,폐업,2,폐업,20130515,,,,02 7731452,92.64,100080,서울특별시 중구 북창동 104번지 2층 ,"서울특별시 중구 남대문로1길 26-10, 2층 (북창동)",4526,시카고,2012/12/20 15:33,I,2018/08/31 23:59,룸살롱,197986.8957,451089.6626,룸살롱,0,0,,,,,,,,,,,,N,92.64,,,
3010000,3010000-102-2000-12818,20000516,,3,폐업,2,폐업,20110607,,,,02 7737217,58.54,100864,서울특별시 중구 태평로2가 69-1번지 2층 ,,,누리,2011/06/07 13:48,I,2018/08/31 23:59,룸살롱,197904.6111,451181.56,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,58.54,,,
3010000,3010000-102-2000-13385,20000522,,3,폐업,2,폐업,20060410,,,,7537111,80.75,100170,서울특별시 중구 무교동 21-3번지 ,,,브로드웨이 바,2004/06/01 0:00,I,2018/08/31 23:59,룸살롱,198109.6173,451640.774,룸살롱,0,0,,,상수도전용,,,,,,,,,N,80.75,,,
3010000,3010000-102-2000-13233,20000522,,3,폐업,2,폐업,20181126,,,,02 7559747,56.15,100080,서울특별시 중구 북창동 120-2번지 ,서울특별시 중구 남대문로1길 14 (북창동),4526,초원의집,2018/11/26 14:20,U,2018/11/28 2:40,룸살롱,197955.2366,451040.2211,룸살롱,,,,,,,,,,,,,,N,56.15,,,
3010000,3010000-102-2000-12873,20000609,,3,폐업,2,폐업,20060623,,,,222757686,70.4,100015,서울특별시 중구 충무로5가 59-1번지 ,,,백궁,2000/06/09 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,기타,기타,,,,,,,,,,N,70.4,,,
3010000,3010000-102-2005-00016,20051125,,3,폐업,2,폐업,20171128,,,,,58.28,100800,서울특별시 중구 남대문로5가 14-3번지 (지상3층) ,"서울특별시 중구 세종대로2가길 19 (남대문로5가,(지상3층))",,희,2018/01/17 11:10,I,2018/08/31 23:59,기타,197692.1308,450645.3758,기타,1,0,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,58.28,,,
3010000,3010000-102-2005-00017,20051201,,3,폐업,2,폐업,20061211,,,,,71.23,100846,서울특별시 중구 을지로3가 320-12번지 (지하1층) ,,,팡팡노래마을주점,2005/12/01 0:00,I,2018/08/31 23:59,기타,199147.2401,451462.4385,기타,0,0,기타,,상수도전용,,,,,,,,,N,71.23,,,
3010000,3010000-102-1986-02586,19861113,,1,영업/정상,1,영업,,,,,02 7397733,74.36,100101,서울특별시 중구 태평로1가 25-3 외1(지하1층) ,"서울특별시 중구 세종대로22길 12 (태평로1가,외1(지하1층))",4520,빈집,2020/09/11 15:59,U,2020/09/13 2:40,간이주점,197973.5009,451752.1308,간이주점,,,,,,,,,,,,,,N,74.36,,,
3010000,3010000-102-2006-00001,20060109,,3,폐업,2,폐업,20201014,,,,222446284,65.2,100862,서울특별시 중구 충무로4가 5-1 (지상1층) ,"서울특별시 중구 충무로2길 7 (충무로4가,(지상1층))",4556,빠담빠담,2020/10/14 13:05,U,2020/10/16 2:40,간이주점,199365.0657,451159.5556,간이주점,0,0,기타,,상수도전용,,,,,,,,,N,65.2,,,
3010000,3010000-102-2006-00002,20060131,,3,폐업,2,폐업,20201013,,,,222696255,55.4,100862,서울특별시 중구 충무로4가 5-1 (지상2층) ,"서울특별시 중구 충무로2길 7 (충무로4가,(지상2층))",4556,파티,2020/10/13 17:53,U,2020/10/15 2:40,간이주점,199365.0657,451159.5556,간이주점,0,0,기타,,상수도전용,,,,,,,,,N,55.4,,,
3010000,3010000-102-1988-02531,19881006,,3,폐업,2,폐업,19940208,,,,202375181,64.74,100830,서울특별시 중구 신당동 366-144번지 ,,,호텔킹덤칵테일빠,2001/10/08 0:00,I,2018/08/31 23:59,비어(바)살롱,200649.5286,449877.4441,비어(바)살롱,2,2,주택가주변,갑,상수도전용,,,,,,,,,N,64.74,,,
3010000,3010000-102-1989-02476,19890529,,3,폐업,2,폐업,20030514,,,,02 7775331,411.84,100809,서울특별시 중구 명동2가 2-21번지 ,,,야시,2003/01/29 0:00,I,2018/08/31 23:59,룸살롱,198678.7743,451209.5507,룸살롱,10,2,유흥업소밀집지역,을,상수도전용,,,,,,,,,N,411.84,,,
3010000,3010000-102-1989-02509,19890804,,3,폐업,2,폐업,20070129,,,,02 7754654,62.3,100080,서울특별시 중구 북창동 71-1번지 ,,,보스,2005/06/24 0:00,I,2018/08/31 23:59,룸살롱,197961.6599,451119.7087,룸살롱,1,3,주택가주변,자율,상수도전용,,,,,,,,,N,62.3,,,
3010000,3010000-102-1989-02479,19891014,,3,폐업,2,폐업,20061108,,,,02 7548551,216.4,100809,서울특별시 중구 명동2가 2-20번지 지하1층 ,,,명사랑노래방술집,2006/05/15 0:00,I,2018/08/31 23:59,룸살롱,198658.241,451273.7166,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,216.4,,,
3010000,3010000-102-1989-02522,19891107,,3,폐업,2,폐업,20180420,,,,02 7730018,256.46,100080,서울특별시 중구 북창동 18-4번지 ,서울특별시 중구 남대문로1길 46 (북창동),4526,버킹엄,2018/04/20 11:02,I,2018/08/31 23:59,룸살롱,197947.6745,451208.4304,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,256.46,,,
3010000,3010000-102-1989-02475,19891107,,3,폐업,2,폐업,20150529,,,,02 7730003,324.92,100080,서울특별시 중구 북창동 20-2번지 ,서울특별시 중구 남대문로1길 25 (북창동),4526,김미,2015/03/30 17:45,I,2018/08/31 23:59,룸살롱,197922.9157,451101.9005,룸살롱,0,0,,,,,,,,,,,,N,324.92,,,
3010000,3010000-102-1990-02581,19900212,,3,폐업,2,폐업,20090415,,,,222666067,112.76,100282,서울특별시 중구 인현동2가 134-3번지 ,,,뉴월드,2009/06/09 9:19,I,2018/08/31 23:59,룸살롱,199603.8565,451350.4999,룸살롱,1,7,기타,을,상수도전용,,,,,,,,,N,112.76,,,
3010000,3010000-102-1990-02520,19900317,,3,폐업,2,폐업,20040218,,,,02 7526747,127.82,100094,서울특별시 중구 남대문로4가 17-1번지 ,,,벤허,2002/01/09 0:00,I,2018/08/31 23:59,룸살롱,197927.0616,451051.9745,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,127.82,,,
3010000,3010000-102-1990-02491,19900317,,3,폐업,2,폐업,20070327,,,,02 7546270,121.7,100080,서울특별시 중구 북창동 13-3번지 ,,,펜트하우스,2004/10/15 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,2,0,기타,자율,상수도전용,,,,,,,,,N,121.7,,,
3010000,3010000-102-1999-02550,19900412,,3,폐업,2,폐업,20010130,,,,2,96.85,100861,서울특별시 중구 충무로2가 51-1번지 ,,,블루,2002/11/20 0:00,I,2018/08/31 23:59,카바레,199046.7949,451066.0381,카바레,0,0,기타,기타,상수도전용,,,,,,,,,N,96.85,,,
3010000,3010000-102-1991-02534,19910201,,3,폐업,2,폐업,20110330,,,,02 7568050,74.51,100161,서울특별시 중구 봉래동1가 88-1번지 ,,,거상,2011/04/05 14:47,I,2018/08/31 23:59,룸살롱,197535.5461,450745.8083,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,74.51,,,
3010000,3010000-102-2001-13404,20010102,,3,폐업,2,폐업,20050513,,,,02 7712188,99.34,100180,서울특별시 중구 다동 188-0번지 ,,,돈텔마마,2004/03/16 0:00,I,2018/08/31 23:59,룸살롱,,,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,99.34,,,
3010000,3010000-102-2001-13410,20010106,,3,폐업,2,폐업,20060523,,,,02 7749932,72.73,100093,서울특별시 중구 남대문로3가 86-0번지 1층 ,,,돈텔마마,2004/04/28 0:00,I,2018/08/31 23:59,룸살롱,197966.064,450990.3489,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,72.73,,,
3010000,3010000-102-2001-13459,20010205,,3,폐업,2,폐업,20031118,,,,02 7923579,83.37,100814,서울특별시 중구 서소문동 91-0번지 지하1층 ,,,뉴욕,2003/03/27 0:00,I,2018/08/31 23:59,룸살롱,197769.1005,451242.91,룸살롱,,,기타,기타,상수도전용,,,,,,,,,N,83.37,,,
3010000,3010000-102-2001-13471,20010212,,3,폐업,2,폐업,20030313,,,,02 7772004,50,100080,서울특별시 중구 북창동 94-18번지 1층 ,,,술마시는주점,2002/12/10 0:00,I,2018/08/31 23:59,룸살롱,198005.1977,451074.2549,룸살롱,,,기타,기타,상수도전용,,,,,,,,,N,50,,,
3010000,3010000-102-2001-13542,20010307,,3,폐업,2,폐업,20210203,,,,02 7564682,118.77,100080,서울특별시 중구 북창동 136-0 ,서울특별시 중구 남대문로1길 2 (북창동),4526,자이안트,2021/02/03 17:05,U,2021/02/05 2:40,룸살롱,197959.7815,450999.0984,룸살롱,,,유흥업소밀집지역,기타,상수도전용,,,,,,,,,N,118.77,,,
3010000,3010000-102-2001-13567,20010315,,3,폐업,2,폐업,20080423,,,,222681975,96,100851,서울특별시 중구 을지로6가 18-130번지 지하1층 ,,,야수,2005/06/03 0:00,I,2018/08/31 23:59,룸살롱,200513.5245,451579.0998,룸살롱,0,0,,,상수도전용,,,,,,,,,N,96,,,
3010000,3010000-102-1999-02663,19751030,,1,영업/정상,1,영업,,,,,222371670,92.4,100869,서울특별시 중구 황학동 730번지 ,서울특별시 중구 퇴계로 429 (황학동),4576,서울관 70/80,2013/05/30 14:24,I,2018/08/31 23:59,카바레,201641.9495,451512.7434,카바레,,,,,,,,,,,,,,N,92.4,,,
3010000,3010000-102-2002-00017,20020507,,1,영업/정상,1,영업,,,,,222733294,26.32,100013,서울특별시 중구 충무로3가 34-7번지 2층 ,"서울특별시 중구 마른내로4길 36 (충무로3가,2층)",4556,쉼터,2019/10/08 11:31,U,2019/10/10 2:40,간이주점,199341.0002,451166.0663,간이주점,0,1,유흥업소밀집지역,우수,상수도전용,,,,,,,,,N,26.32,,,
3010000,3010000-102-1982-02548,19820827,,1,영업/정상,1,영업,,,,,202730982,108.3,100300,서울특별시 중구 초동 21-2번지 ,서울특별시 중구 을지로14길 30 (초동),4550,축제,2010/12/20 14:48,I,2018/08/31 23:59,비어(바)살롱,199226.8476,451398.6012,비어(바)살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,108.3,,,
3010000,3010000-102-2003-00019,20031028,,1,영업/정상,1,영업,,,,,02  22689186,92.22,100411,서울특별시 중구 광희동1가 187-9번지 (지상2층) ,"서울특별시 중구 을지로44길 21 (광희동1가,(지상2층))",4561,크로바,2020/02/19 11:20,U,2020/02/21 2:40,룸살롱,200512.0053,451422.3573,룸살롱,,,,,,,,,,,,,,N,92.22,,,
3010000,3010000-102-2003-00022,20031224,,1,영업/정상,1,영업,,,,,995 6427,75.48,100013,서울특별시 중구 충무로3가 57-5번지 (지하1층) ,"서울특별시 중구 수표로2길 29 (충무로3가,(지하1층))",4554,빙고노래마당,2014/11/03 10:17,I,2018/08/31 23:59,기타,199235.3389,451113.1481,기타,,,,,,,,,,,,,,N,75.48,,,
3010000,3010000-102-2004-00002,20040206,,1,영업/정상,1,영업,,,,,222689352,64.2,100013,서울특별시 중구 충무로3가 25-5 (지상2층) ,"서울특별시 중구 마른내로2길 31 (충무로3가,(지상2층))",4555,애플노래클럽,2021/10/12 14:18,U,2021/10/14 2:40,룸살롱,199181.4978,451200.5821,룸살롱,0,0,,,상수도전용,,,,,,,,,N,64.2,,,
3010000,3010000-102-2010-00008,20100816,,1,영업/정상,1,영업,,,,,,92.89,100801,"서울특별시 중구 남대문로5가 84-1번지 2호,3호(지상4층) ","서울특별시 중구 세종대로 10-2 (남대문로5가,2호,3호(지상4층))",4527,25시주점,2017/06/22 10:17,I,2018/08/31 23:59,기타,197593.6893,450607.5048,기타,,,,,,,,,,,,,,N,92.89,,,
3010000,3010000-102-2010-00009,20100916,,1,영업/정상,1,영업,,,,,,73.79,100300,서울특별시 중구 초동 19-2번지 2층 ,"서울특별시 중구 충무로 39, 2층 (초동)",4550,수노래터,2014/10/29 9:10,I,2018/08/31 23:59,기타,199279.1736,451377.7895,기타,,,,,,,,,,,,,,N,73.79,,,
3010000,3010000-102-2010-00010,20101022,,1,영업/정상,1,영업,,,,,,95.01,100170,서울특별시 중구 무교동 21-3 지하1층 ,"서울특별시 중구 무교로 12 (무교동,지하1층)",4522,오션,2021/05/14 14:49,U,2021/05/16 2:40,룸살롱,198109.6173,451640.774,룸살롱,,,,,,,,,,,,,,N,95.01,,,
3010000,3010000-102-2010-00012,20101208,,1,영업/정상,1,영업,,,,,,99,100863,서울특별시 중구 충무로4가 32-16 (지하1층) ,"서울특별시 중구 창경궁로1길 38 (충무로4가,(지하1층))",4558,뿜뿜 노래밤,2021/09/29 15:01,U,2021/10/01 2:40,룸살롱,199606.1113,451137.8958,룸살롱,0,,,,상수도전용,,,,,,,,,N,99,,,
